Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
424,Jens Grahl (http://www.capology.com/soccer/player/jens-grahl/salary-profile/),"$5,089",GK,30,Reserve,2,"$264,640","$264,640",$0,$0,$0,$0,$0,Stuttgart
425,Jordan Beyer (http://www.capology.com/soccer/player/jordan-beyer/salary-profile/),"$5,089",RB,18,Reserve,4,"$264,640","$264,640","$264,640","$264,640",$0,$0,$0,Mönchengladbach
426,Julio Villalba (http://www.capology.com/soccer/player/julio-villalba/salary-profile/),"$5,089",CF,20,Reserve,2,"$264,640","$264,640",$0,$0,$0,$0,$0,Mönchengladbach
427,Kevin Danso (http://www.capology.com/soccer/player/kevin-danso/salary-profile/),"$5,089",CB,20,Starter,6,"$264,640","$264,640","$264,640","$264,640","$264,640","$264,640",$0,Augsburg
428,Mamadou Doucouré (http://www.capology.com/soccer/player/mamadou-doucoure/salary-profile/),"$5,089",CB,20,Reserve,3,"$264,640","$264,640","$264,640",$0,$0,$0,$0,Mönchengladbach
429,Patric Klandt (http://www.capology.com/soccer/player/patric-klandt/salary-profile/),"$5,089",GK,35,Reserve,1,"$264,640",$0,$0,$0,$0,$0,$0,Nürnberg
430,Raphael Framberger (http://www.capology.com/soccer/player/raphael-framberger/salary-profile/),"$5,089",RB,23,Reserve,3,"$264,640","$264,640","$264,640",$0,$0,$0,$0,Augsburg
431,Robin Hack (http://www.capology.com/soccer/player/robin-hack/salary-profile/),"$5,089",LW,20,Reserve,2,"$264,640","$264,640",$0,$0,$0,$0,$0,Hoffenheim
432,Sergio Córdova (http://www.capology.com/soccer/player/sergio-cordova/salary-profile/),"$5,089",CF,21,Starter,4,"$264,640","$264,640","$264,640","$264,640",$0,$0,$0,Augsburg
433,Timo Hübers (http://www.capology.com/soccer/player/timo-hubers/salary-profile/),"$5,089",CB,22,Reserve,3,"$264,640","$264,640","$264,640",$0,$0,$0,$0,Hannover
434,Torben Müsel (http://www.capology.com/soccer/player/torben-musel/salary-profile/),"$5,089",CF,19,Reserve,2,"$264,640","$264,640",$0,$0,$0,$0,$0,Mönchengladbach
435,Federico Palacios (http://www.capology.com/soccer/player/federico-palacios/salary-profile/),"$4,524",CF,24,Reserve,3,"$235,236","$235,236","$235,236",$0,$0,$0,$0,Nürnberg
436,Kilian Jakob (http://www.capology.com/soccer/player/kilian-jakob/salary-profile/),"$4,524",LB,21,Reserve,4,"$235,236","$235,236","$235,236","$235,236",$0,$0,$0,Augsburg
437,Törles Knöll (http://www.capology.com/soccer/player/torles-knoll/salary-profile/),"$4,524",CF,21,Reserve,2,"$235,236","$235,236",$0,$0,$0,$0,$0,Nürnberg
438,Simon Asta (http://www.capology.com/soccer/player/simon-asta/salary-profile/),"$4,350",RB,18,Reserve,2,"$226,188","$226,188",$0,$0,$0,$0,$0,Augsburg
439,Timothy Tillman (http://www.capology.com/soccer/player/timothy-tillman/salary-profile/),"$4,350",AM,20,Reserve,1,"$226,188",$0,$0,$0,$0,$0,$0,Nürnberg
440,Julius Kade (http://www.capology.com/soccer/player/julius-kade/salary-profile/),"$4,328",AM,19,Reserve,1,"$225,057",$0,$0,$0,$0,$0,$0,Hertha Berlin
441,Hendrik Weydandt (http://www.capology.com/soccer/player/hendrik-weydandt/salary-profile/),"$3,958",CF,23,Reserve,2,"$205,831","$205,831",$0,$0,$0,$0,$0,Hannover
442,Rabbi Matondo (http://www.capology.com/soccer/player/rabbi-matondo/salary-profile/),"$3,915",RW,18,Reserve,5,"$203,569","$203,569","$203,569","$203,569","$203,569",$0,$0,Schalke 04
443,Gregor Kobel (http://www.capology.com/soccer/player/gregor-kobel/salary-profile/),"$3,393",GK,21,Starter,1,"$176,427",$0,$0,$0,$0,$0,$0,Augsburg
444,Luca Plogmann (http://www.capology.com/soccer/player/luca-plogmann/salary-profile/),"$3,393",GK,19,Reserve,3,"$176,427","$176,427","$176,427",$0,$0,$0,$0,Werder Bremen
445,Elvis Rexhbecaj (http://www.capology.com/soccer/player/elvis-rexhbecaj/salary-profile/),"$3,241",DM,21,Reserve,2,"$168,510","$168,510",$0,$0,$0,$0,$0,Wolfsburg
446,Florian Baak (http://www.capology.com/soccer/player/florian-baak/salary-profile/),"$3,241",CB,20,Reserve,1,"$168,510",$0,$0,$0,$0,$0,$0,Hertha Berlin
447,Jordan Torunarigha (http://www.capology.com/soccer/player/jordan-torunarigha/salary-profile/),"$3,241",CB,21,Starter,2,"$168,510","$168,510",$0,$0,$0,$0,$0,Hertha Berlin
448,Kevin Goden (http://www.capology.com/soccer/player/kevin-goden/salary-profile/),"$3,241",RB,20,Reserve,3,"$168,510","$168,510","$168,510",$0,$0,$0,$0,Nürnberg
449,Palko Dárdai (http://www.capology.com/soccer/player/palko-dardai/salary-profile/),"$3,241",RW,19,Reserve,1,"$168,510",$0,$0,$0,$0,$0,$0,Hertha Berlin
450,Robin Bormuth (http://www.capology.com/soccer/player/robin-bormuth/salary-profile/),"$3,241",CB,23,Reserve,2,"$168,510","$168,510",$0,$0,$0,$0,$0,Düsseldorf
451,Christoph Baumgartner (http://www.capology.com/soccer/player/christoph-baumgartner/salary-profile/),"$2,827",AM,19,Reserve,3,"$147,022","$147,022","$147,022",$0,$0,$0,$0,Hoffenheim
452,David Otto (http://www.capology.com/soccer/player/david-otto/salary-profile/),"$2,827",CF,20,Reserve,3,"$147,022","$147,022","$147,022",$0,$0,$0,$0,Hoffenheim
453,Samuel Sahin-Radlinger (http://www.capology.com/soccer/player/samuel-sahin-radlinger/salary-profile/),"$2,827",GK,26,Reserve,1,"$147,022",$0,$0,$0,$0,$0,$0,Hannover
454,Thore Jacobsen (http://www.capology.com/soccer/player/thore-jacobsen/salary-profile/),"$2,827",LB,21,Reserve,3,"$147,022","$147,022","$147,022",$0,$0,$0,$0,Werder Bremen
455,Marius Gersbeck (http://www.capology.com/soccer/player/marius-gersbeck/salary-profile/),"$2,479",GK,23,Reserve,1,"$128,927",$0,$0,$0,$0,$0,$0,Hertha Berlin
456,Leonardo Balerdi (http://www.capology.com/soccer/player/leonardo-balerdi/salary-profile/),"$2,349",CB,20,Reserve,6,"$122,142","$122,142","$122,142","$122,142","$122,142","$122,142",$0,Borussia Dortmund
457,Alexander Fuchs (http://www.capology.com/soccer/player/alexander-fuchs/salary-profile/),"$2,262",CM,22,Reserve,2,"$117,618","$117,618",$0,$0,$0,$0,$0,Nürnberg
458,Alexander Meyer (http://www.capology.com/soccer/player/alexander-meyer/salary-profile/),"$2,262",GK,27,Reserve,1,"$117,618",$0,$0,$0,$0,$0,$0,Stuttgart
459,Constantin Frommann (http://www.capology.com/soccer/player/constantin-frommann/salary-profile/),"$2,262",GK,20,Reserve,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Freiburg
460,Fabian Bredlow (http://www.capology.com/soccer/player/fabian-bredlow/salary-profile/),"$2,262",GK,24,Reserve,2,"$117,618","$117,618",$0,$0,$0,$0,$0,Nürnberg
461,Haji Wright (http://www.capology.com/soccer/player/haji-wright/salary-profile/),"$2,262",CF,21,Reserve,2,"$117,618","$117,618",$0,$0,$0,$0,$0,Schalke 04
462,Jannik Huth (http://www.capology.com/soccer/player/jannik-huth/salary-profile/),"$2,262",GK,24,Reserve,2,"$117,618","$117,618",$0,$0,$0,$0,$0,Mainz
463,Jean-Manuel Mbom (http://www.capology.com/soccer/player/jean-manuel-mbom/salary-profile/),"$2,262",CM,19,Reserve,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Werder Bremen
464,Jonathan Burkardt (http://www.capology.com/soccer/player/jonathan-burkardt/salary-profile/),"$2,262",CF,18,Reserve,4,"$117,618","$117,618","$117,618","$117,618",$0,$0,$0,Mainz
465,Jonathan Klinsmann (http://www.capology.com/soccer/player/jonathan-klinsmann/salary-profile/),"$2,262",GK,22,Reserve,1,"$117,618",$0,$0,$0,$0,$0,$0,Hertha Berlin
466,Leo Weinkauf (http://www.capology.com/soccer/player/leo-weinkauf/salary-profile/),"$2,262",GK,22,Reserve,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Hannover
467,Linton Maina (http://www.capology.com/soccer/player/linton-maina/salary-profile/),"$2,262",RM,19,Reserve,4,"$117,618","$117,618","$117,618","$117,618",$0,$0,$0,Hannover
468,Lukas Mühl (http://www.capology.com/soccer/player/lukas-muhl/salary-profile/),"$2,262",CB,22,Starter,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Nürnberg
469,Moritz Nicolas (http://www.capology.com/soccer/player/moritz-nicolas/salary-profile/),"$2,262",GK,21,Reserve,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Mönchengladbach
470,Ron-Thorben Hoffmann (http://www.capology.com/soccer/player/ron-thorben-hoffmann/salary-profile/),"$2,262",GK,20,Reserve,3,"$117,618","$117,618","$117,618",$0,$0,$0,$0,Bayern Munich
471,Sahverdi Cetin (http://www.capology.com/soccer/player/sahverdi-cetin/salary-profile/),"$2,262",DM,18,Reserve,2,"$117,618","$117,618",$0,$0,$0,$0,$0,Eintracht Frankfurt
472,Stefan Posch (http://www.capology.com/soccer/player/stefan-posch/salary-profile/),"$2,262",CB,21,Starter,4,"$117,618","$117,618","$117,618","$117,618",$0,$0,$0,Hoffenheim
473,Patrice Kabuya (http://www.capology.com/soccer/player/patrice-kabuya/salary-profile/),"$2,175",RW,19,Reserve,1,"$113,094",$0,$0,$0,$0,$0,$0,Eintracht Frankfurt
474,Tobias Stirl (http://www.capology.com/soccer/player/tobias-stirl/salary-profile/),"$2,175",GK,18,Reserve,1,"$113,094",$0,$0,$0,$0,$0,$0,Eintracht Frankfurt
475,Ahmet Gürleyen (http://www.capology.com/soccer/player/ahmet-gurleyen/salary-profile/),"$2,164",CB,19,Reserve,4,"$112,529","$112,529","$112,529","$112,529",$0,$0,$0,Mainz
476,Dennis Jastrzembski (http://www.capology.com/soccer/player/dennis-jastrzembski/salary-profile/),"$2,164",LW,19,Reserve,2,"$112,529","$112,529",$0,$0,$0,$0,$0,Hertha Berlin
477,Phillip Menzel (http://www.capology.com/soccer/player/phillip-menzel/salary-profile/),"$2,034",GK,20,Reserve,3,"$105,743","$105,743","$105,743",$0,$0,$0,$0,Wolfsburg
478,Eric Oelschlägel (http://www.capology.com/soccer/player/eric-oelschlagel/salary-profile/),"$1,805",GK,23,Reserve,1,"$93,868",$0,$0,$0,$0,$0,$0,Borussia Dortmund
479,Kianz Froese (http://www.capology.com/soccer/player/kianz-froese/salary-profile/),"$1,729",CM,22,Reserve,1,"$89,910",$0,$0,$0,$0,$0,$0,Düsseldorf
480,Chima Okoroji (http://www.capology.com/soccer/player/chima-okoroji/salary-profile/),"$1,696",LB,21,Reserve,2,"$88,213","$88,213",$0,$0,$0,$0,$0,Freiburg
481,Finn Dahmen (http://www.capology.com/soccer/player/finn-dahmen/salary-profile/),"$1,696",GK,21,Reserve,2,"$88,213","$88,213",$0,$0,$0,$0,$0,Mainz
482,David Kopacz (http://www.capology.com/soccer/player/david-kopacz/salary-profile/),"$1,414",AM,19,Reserve,4,"$73,511","$73,511","$73,511","$73,511",$0,$0,$0,Stuttgart
483,Keven Schlotterbeck (http://www.capology.com/soccer/player/keven-schlotterbeck/salary-profile/),"$1,359",CB,21,Reserve,4,"$70,684","$70,684","$70,684","$70,684",$0,$0,$0,Freiburg
484,Tuta (http://www.capology.com/soccer/player/tuta/salary-profile/),"$1,283",CB,19,Reserve,5,"$66,725","$66,725","$66,725","$66,725","$66,725",$0,$0,Eintracht Frankfurt
485,Alexander Stolz (http://www.capology.com/soccer/player/alexander-stolz/salary-profile/),"$1,131",GK,35,Reserve,1,"$58,809",$0,$0,$0,$0,$0,$0,Hoffenheim
486,Felix Schwarzholz (http://www.capology.com/soccer/player/felix-schwarzholz/salary-profile/),"$1,131",DM,19,Reserve,4,"$58,809","$58,809","$58,809","$58,809",$0,$0,$0,Augsburg
487,Simon Rhein (http://www.capology.com/soccer/player/simon-rhein/salary-profile/),"$1,120",DM,20,Reserve,3,"$58,243","$58,243","$58,243",$0,$0,$0,$0,Nürnberg
488,Leandro Barreiro Martins (http://www.capology.com/soccer/player/leandro-barreiro-martins/salary-profile/),"$1,087",CM,19,Reserve,4,"$56,547","$56,547","$56,547","$56,547",$0,$0,$0,Mainz
489,Florian Mayer (http://www.capology.com/soccer/player/florian-mayer/salary-profile/),$903,CB,21,Reserve,1,"$46,934",$0,$0,$0,$0,$0,$0,Mönchengladbach
490,Michael Langer (http://www.capology.com/soccer/player/michael-langer/salary-profile/),$903,GK,34,Reserve,1,"$46,934",$0,$0,$0,$0,$0,$0,Schalke 04
491,Jan Boller (http://www.capology.com/soccer/player/jan-boller/salary-profile/),$761,CB,19,Reserve,2,"$39,583","$39,583",$0,$0,$0,$0,$0,Bayer Leverkusen
492,Julian Krahl (http://www.capology.com/soccer/player/julian-krahl/salary-profile/),$707,GK,19,Reserve,1,"$36,756",$0,$0,$0,$0,$0,$0,Leipzig
493,Tim Wiesner (http://www.capology.com/soccer/player/tim-wiesner/salary-profile/),$674,GK,22,Reserve,2,"$35,059","$35,059",$0,$0,$0,$0,$0,Düsseldorf
494,Dennis Smarsch (http://www.capology.com/soccer/player/dennis-smarsch/salary-profile/),$652,GK,20,Reserve,1,"$33,928",$0,$0,$0,$0,$0,$0,Hertha Berlin
495,Dennis Lippert (http://www.capology.com/soccer/player/dennis-lippert/salary-profile/),$620,LB,23,Reserve,1,"$32,232",$0,$0,$0,$0,$0,$0,Nürnberg
496,Jozo Stanic (http://www.capology.com/soccer/player/jozo-stanic/salary-profile/),$620,CB,20,Reserve,4,"$32,232","$32,232","$32,232","$32,232",$0,$0,$0,Augsburg
497,Benjamin Goller (http://www.capology.com/soccer/player/benjamin-goller/salary-profile/),$598,RW,20,Reserve,1,"$31,101",$0,$0,$0,$0,$0,$0,Schalke 04
498,Georgios Siadas (http://www.capology.com/soccer/player/georgios-siadas/salary-profile/),$457,LB,19,Reserve,3,"$23,750","$23,750","$23,750",$0,$0,$0,$0,Düsseldorf
499,Maurice Covic (http://www.capology.com/soccer/player/maurice-covic/salary-profile/),$457,RW,20,Reserve,1,"$23,750",$0,$0,$0,$0,$0,$0,Hertha Berlin
500,Romario Roesch (http://www.capology.com/soccer/player/romario-roesch/salary-profile/),$457,AM,19,Reserve,3,"$23,750","$23,750","$23,750",$0,$0,$0,$0,Augsburg
501,Nils Stendera (http://www.capology.com/soccer/player/nils-stendera/salary-profile/),$413,DM,18,Reserve,4,"$21,488","$21,488","$21,488","$21,488",$0,$0,$0,Eintracht Frankfurt
502,Patrick Finger (http://www.capology.com/soccer/player/patrick-finger/salary-profile/),$413,AM,18,Reserve,2,"$21,488","$21,488",$0,$0,$0,$0,$0,Eintracht Frankfurt
503,Ahmed Kutucu (http://www.capology.com/soccer/player/ahmed-kutucu/salary-profile/),$391,CF,19,Reserve,4,"$20,357","$20,357","$20,357","$20,357",$0,$0,$0,Schalke 04
504,Antonis Aidonis (http://www.capology.com/soccer/player/antonis-aidonis/salary-profile/),$70,CB,17,Reserve,3,"$3,619","$3,619","$3,619",$0,$0,$0,$0,Stuttgart
505,John Yeboah (http://www.capology.com/soccer/player/john-yeboah/salary-profile/),$70,LW,18,Reserve,3,"$3,619","$3,619","$3,619",$0,$0,$0,$0,Wolfsburg
506,Leon Dajaku (http://www.capology.com/soccer/player/leon-dajaku/salary-profile/),$70,SS,18,Reserve,4,"$3,619","$3,619","$3,619","$3,619",$0,$0,$0,Stuttgart
507,Benjamin Leneis (http://www.capology.com/soccer/player/benjamin-leneis/salary-profile/),$0,GK,20,Reserve,5,$0,$0,$0,$0,$0,$0,$0,Augsburg
508,Mischa Häuser (http://www.capology.com/soccer/player/mischa-hauser/salary-profile/),$0,LW,19,Reserve,1,$0,$0,$0,$0,$0,$0,$0,Eintracht Frankfurt
509,Nelson Mandela Mbouhom (http://www.capology.com/soccer/player/nelson-mandela-mbouhom/salary-profile/),$0,SS,19,Reserve,1,$0,$0,$0,$0,$0,$0,$0,Eintracht Frankfurt
