Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
422,Ryan Bennett (http://www.capology.com/soccer/player/ryan-bennett/salary-profile/),"$26,387",CB,29,Starter,3,"$1,372,103","$1,372,103","$1,372,103",$0,$0,$0,$0,Wolverhampton
423,Tim Fosu-Mensah (http://www.capology.com/soccer/player/tim-fosu-mensah/salary-profile/),"$26,387",RB,21,Starter,1,"$1,372,103",$0,$0,$0,$0,$0,$0,Fulham
424,Tom Smith (http://www.capology.com/soccer/player/tom-smith/salary-profile/),"$26,387",RB,26,Reserve,2,"$1,372,103","$1,372,103",$0,$0,$0,$0,$0,Huddersfield
425,Joe Bennett (http://www.capology.com/soccer/player/joe-bennett/salary-profile/),"$25,727",LB,29,Starter,3,"$1,337,801","$1,337,801","$1,337,801",$0,$0,$0,$0,Cardiff
426,Neil Etheridge (http://www.capology.com/soccer/player/neil-etheridge/salary-profile/),"$25,727",GK,29,Starter,3,"$1,337,801","$1,337,801","$1,337,801",$0,$0,$0,$0,Cardiff
427,Greg Cunningham (http://www.capology.com/soccer/player/greg-cunningham/salary-profile/),"$25,067",LB,28,Reserve,3,"$1,303,498","$1,303,498","$1,303,498",$0,$0,$0,$0,Cardiff
428,Lee Peltier (http://www.capology.com/soccer/player/lee-peltier/salary-profile/),"$25,067",RB,32,Reserve,2,"$1,303,498","$1,303,498",$0,$0,$0,$0,$0,Cardiff
429,Matthew Connolly (http://www.capology.com/soccer/player/matthew-connolly/salary-profile/),"$25,067",CB,31,Reserve,2,"$1,303,498","$1,303,498",$0,$0,$0,$0,$0,Cardiff
430,Nathaniel Mendez-Laing (http://www.capology.com/soccer/player/nathaniel-mendez-laing/salary-profile/),"$24,408",RW,26,Starter,3,"$1,269,195","$1,269,195","$1,269,195",$0,$0,$0,$0,Cardiff
431,Leon Balogun (http://www.capology.com/soccer/player/leon-balogun/salary-profile/),"$23,875",CB,30,Reserve,2,"$1,241,490","$1,241,490",$0,$0,$0,$0,$0,Brighton
432,Josh Sims (http://www.capology.com/soccer/player/josh-sims/salary-profile/),"$23,748",RW,22,Reserve,2,"$1,234,893","$1,234,893",$0,$0,$0,$0,$0,Southampton
433,Adalberto Peñaranda (http://www.capology.com/soccer/player/adalberto-penaranda/salary-profile/),"$23,697",CF,21,Reserve,5,"$1,232,254","$1,232,254","$1,232,254","$1,232,254","$1,232,254",$0,$0,Watford
434,Abdelhamid Sabiri (http://www.capology.com/soccer/player/abdelhamid-sabiri/salary-profile/),"$23,088",AM,22,Reserve,2,"$1,200,590","$1,200,590",$0,$0,$0,$0,$0,Huddersfield
435,Juninho Bacuna (http://www.capology.com/soccer/player/juninho-bacuna/salary-profile/),"$22,429",CM,21,Reserve,3,"$1,166,288","$1,166,288","$1,166,288",$0,$0,$0,$0,Huddersfield
436,Kenneth Zohore (http://www.capology.com/soccer/player/kenneth-zohore/salary-profile/),"$21,769",CF,25,Reserve,2,"$1,131,985","$1,131,985",$0,$0,$0,$0,$0,Cardiff
437,Víctor Camarasa (http://www.capology.com/soccer/player/victor-camarasa/salary-profile/),"$21,262",CM,24,Starter,1,"$1,105,599",$0,$0,$0,$0,$0,$0,Cardiff
438,Dan Burn (http://www.capology.com/soccer/player/dan-burn/salary-profile/),"$21,109",CB,26,Reserve,4,"$1,097,683","$1,097,683","$1,097,683","$1,097,683",$0,$0,$0,Brighton
439,David Button (http://www.capology.com/soccer/player/david-button/salary-profile/),"$21,109",GK,30,Reserve,3,"$1,097,683","$1,097,683","$1,097,683",$0,$0,$0,$0,Brighton
440,Jason Steele (http://www.capology.com/soccer/player/jason-steele/salary-profile/),"$21,109",GK,28,Reserve,3,"$1,097,683","$1,097,683","$1,097,683",$0,$0,$0,$0,Brighton
441,Peter Crouch (http://www.capology.com/soccer/player/peter-crouch/salary-profile/),"$20,729",CF,38,Reserve,1,"$1,077,893",$0,$0,$0,$0,$0,$0,Burnley
442,Aaron Wan-Bissaka (http://www.capology.com/soccer/player/aaron-wan-bissaka/salary-profile/),"$19,790",RB,21,Starter,4,"$1,029,077","$1,029,077","$1,029,077","$1,029,077",$0,$0,$0,Crystal Palace
443,Adrian Mariappa (http://www.capology.com/soccer/player/adrian-mariappa/salary-profile/),"$19,790",CB,32,Reserve,2,"$1,029,077","$1,029,077",$0,$0,$0,$0,$0,Watford
444,Arijanet Muric (http://www.capology.com/soccer/player/arijanet-muric/salary-profile/),"$19,790",GK,20,Reserve,3,"$1,029,077","$1,029,077","$1,029,077",$0,$0,$0,$0,Manchester City
445,Conor Coady (http://www.capology.com/soccer/player/conor-coady/salary-profile/),"$19,790",CB,26,Starter,5,"$1,029,077","$1,029,077","$1,029,077","$1,029,077","$1,029,077",$0,$0,Wolverhampton
446,Emerson Hyndman (http://www.capology.com/soccer/player/emerson-hyndman/salary-profile/),"$19,790",CM,23,Reserve,2,"$1,029,077","$1,029,077",$0,$0,$0,$0,$0,Bournemouth
447,Jon Gorenc-Stankovic (http://www.capology.com/soccer/player/jon-gorenc-stankovic/salary-profile/),"$19,790",CB,23,Reserve,2,"$1,029,077","$1,029,077",$0,$0,$0,$0,$0,Huddersfield
448,Jonjoe Kenny (http://www.capology.com/soccer/player/jonjoe-kenny/salary-profile/),"$19,790",RB,22,Starter,4,"$1,029,077","$1,029,077","$1,029,077","$1,029,077",$0,$0,$0,Everton
449,Ken Sema (http://www.capology.com/soccer/player/ken-sema/salary-profile/),"$19,790",LM,25,Reserve,5,"$1,029,077","$1,029,077","$1,029,077","$1,029,077","$1,029,077",$0,$0,Watford
450,Philip Billing (http://www.capology.com/soccer/player/philip-billing/salary-profile/),"$19,790",CM,22,Starter,2,"$1,029,077","$1,029,077",$0,$0,$0,$0,$0,Huddersfield
451,Stuart O'Keefe (http://www.capology.com/soccer/player/stuart-o-keefe/salary-profile/),"$19,790",CM,28,Reserve,1,"$1,029,077",$0,$0,$0,$0,$0,$0,Cardiff
452,Sol Bamba (http://www.capology.com/soccer/player/sol-bamba/salary-profile/),"$18,471",CB,34,Starter,2,"$960,472","$960,472",$0,$0,$0,$0,$0,Cardiff
453,Neeskens Kebano (http://www.capology.com/soccer/player/neeskens-kebano/salary-profile/),"$17,760",AM,27,Reserve,1,"$923,531",$0,$0,$0,$0,$0,$0,Fulham
454,Jazz Richards (http://www.capology.com/soccer/player/jazz-richards/salary-profile/),"$17,151",RB,28,Reserve,1,"$891,867",$0,$0,$0,$0,$0,$0,Cardiff
455,Ibrahima Cissé (http://www.capology.com/soccer/player/ibrahima-cisse/salary-profile/),"$16,492",DM,25,Reserve,2,"$857,564","$857,564",$0,$0,$0,$0,$0,Fulham
456,Karlan Grant (http://www.capology.com/soccer/player/karlan-grant/salary-profile/),"$16,086",CF,21,Reserve,4,"$836,455","$836,455","$836,455","$836,455",$0,$0,$0,Huddersfield
457,Ben Hamer (http://www.capology.com/soccer/player/ben-hamer/salary-profile/),"$15,832",GK,31,Reserve,3,"$823,262","$823,262","$823,262",$0,$0,$0,$0,Huddersfield
458,Ben Woodburn (http://www.capology.com/soccer/player/ben-woodburn/salary-profile/),"$15,832",LW,19,Reserve,4,"$823,262","$823,262","$823,262","$823,262",$0,$0,$0,Liverpool
459,Jamal Blackman (http://www.capology.com/soccer/player/jamal-blackman/salary-profile/),"$15,832",GK,25,Reserve,3,"$823,262","$823,262","$823,262",$0,$0,$0,$0,Chelsea
460,Kadeem Harris (http://www.capology.com/soccer/player/kadeem-harris/salary-profile/),"$15,832",RM,25,Reserve,1,"$823,262",$0,$0,$0,$0,$0,$0,Cardiff
461,Phil Foden (http://www.capology.com/soccer/player/phil-foden/salary-profile/),"$15,832",CM,18,Reserve,6,"$823,262","$823,262","$823,262","$823,262","$823,262","$823,262",$0,Manchester City
462,Chris Mepham (http://www.capology.com/soccer/player/chris-mepham/salary-profile/),"$15,401",CB,21,Reserve,5,"$800,833","$800,833","$800,833","$800,833","$800,833",$0,$0,Bournemouth
463,Brian Murphy (http://www.capology.com/soccer/player/brian-murphy/salary-profile/),"$13,853",GK,35,Reserve,1,"$720,354",$0,$0,$0,$0,$0,$0,Cardiff
464,Harvey Barnes (http://www.capology.com/soccer/player/harvey-barnes/salary-profile/),"$13,193",AM,21,Reserve,4,"$686,052","$686,052","$686,052","$686,052",$0,$0,$0,Leicester
465,Matt Doherty (http://www.capology.com/soccer/player/matt-doherty/salary-profile/),"$13,193",RB,27,Starter,5,"$686,052","$686,052","$686,052","$686,052","$686,052",$0,$0,Wolverhampton
466,Scott McTominay (http://www.capology.com/soccer/player/scott-mctominay/salary-profile/),"$13,193",CM,22,Starter,5,"$686,052","$686,052","$686,052","$686,052","$686,052",$0,$0,Manchester United
467,Loïc Damour (http://www.capology.com/soccer/player/loic-damour/salary-profile/),"$12,534",CM,28,Reserve,1,"$651,749",$0,$0,$0,$0,$0,$0,Cardiff
468,Isaac Mbenza (http://www.capology.com/soccer/player/isaac-mbenza/salary-profile/),"$12,255",RW,23,Reserve,1,"$637,236",$0,$0,$0,$0,$0,$0,Huddersfield
469,Denis Odoi (http://www.capology.com/soccer/player/denis-odoi/salary-profile/),"$11,849",RB,30,Starter,1,"$616,127",$0,$0,$0,$0,$0,$0,Fulham
470,Domingos Quina (http://www.capology.com/soccer/player/domingos-quina/salary-profile/),"$10,555",CM,19,Reserve,4,"$548,841","$548,841","$548,841","$548,841",$0,$0,$0,Watford
471,Floyd Ayité (http://www.capology.com/soccer/player/floyd-ayite/salary-profile/),"$10,555",LW,30,Reserve,1,"$548,841",$0,$0,$0,$0,$0,$0,Fulham
472,Ryan Sessegnon (http://www.capology.com/soccer/player/ryan-sessegnon/salary-profile/),"$10,555",LM,18,Reserve,2,"$548,841","$548,841",$0,$0,$0,$0,$0,Fulham
473,Anders Lindegaard (http://www.capology.com/soccer/player/anders-lindegaard/salary-profile/),"$9,895",GK,34,Reserve,1,"$514,539",$0,$0,$0,$0,$0,$0,Burnley
474,Ethan Ampadu (http://www.capology.com/soccer/player/ethan-ampadu/salary-profile/),"$9,895",CB,18,Reserve,5,"$514,539","$514,539","$514,539","$514,539","$514,539",$0,$0,Chelsea
475,Hamza Choudhury (http://www.capology.com/soccer/player/hamza-choudhury/salary-profile/),"$9,895",DM,21,Reserve,4,"$514,539","$514,539","$514,539","$514,539",$0,$0,$0,Leicester
476,Konstantinos Mavropanos (http://www.capology.com/soccer/player/konstantinos-mavropanos/salary-profile/),"$9,235",CB,21,Reserve,5,"$480,236","$480,236","$480,236","$480,236","$480,236",$0,$0,Arsenal
477,Adam Legzdins (http://www.capology.com/soccer/player/adam-legzdins/salary-profile/),"$6,597",GK,32,Reserve,2,"$343,026","$343,026",$0,$0,$0,$0,$0,Burnley
478,Connor Randall (http://www.capology.com/soccer/player/connor-randall/salary-profile/),"$5,277",RB,23,Reserve,1,"$274,421",$0,$0,$0,$0,$0,$0,Liverpool
479,Declan Rice (http://www.capology.com/soccer/player/declan-rice/salary-profile/),"$3,958",DM,20,Starter,6,"$205,815","$205,815","$205,815","$205,815","$205,815","$205,815",$0,West Ham
480,Freddie Woodman (http://www.capology.com/soccer/player/freddie-woodman/salary-profile/),"$3,958",GK,22,Reserve,2,"$205,815","$205,815",$0,$0,$0,$0,$0,Newcastle
481,Jack Simpson (http://www.capology.com/soccer/player/jack-simpson/salary-profile/),"$3,958",CB,22,Reserve,2,"$205,815","$205,815",$0,$0,$0,$0,$0,Bournemouth
482,Joel Coleman (http://www.capology.com/soccer/player/joel-coleman/salary-profile/),"$3,958",GK,23,Reserve,2,"$205,815","$205,815",$0,$0,$0,$0,$0,Huddersfield
483,Marcelo Djaló (http://www.capology.com/soccer/player/marcelo-djalo/salary-profile/),"$3,958",CB,25,Reserve,2,"$205,815","$205,815",$0,$0,$0,$0,$0,Fulham
484,Pontus Dahlberg (http://www.capology.com/soccer/player/pontus-dahlberg/salary-profile/),"$3,958",GK,20,Reserve,5,"$205,815","$205,815","$205,815","$205,815","$205,815",$0,$0,Watford
485,Rhys Healey (http://www.capology.com/soccer/player/rhys-healey/salary-profile/),"$3,958",CF,24,Reserve,2,"$205,815","$205,815",$0,$0,$0,$0,$0,Cardiff
486,Will Norris (http://www.capology.com/soccer/player/will-norris/salary-profile/),"$3,958",GK,25,Reserve,3,"$205,815","$205,815","$205,815",$0,$0,$0,$0,Wolverhampton
487,Callum Hudson-Odoi (http://www.capology.com/soccer/player/callum-hudson-odoi/salary-profile/),"$3,298",LW,18,Reserve,2,"$171,513","$171,513",$0,$0,$0,$0,$0,Chelsea
488,Grady Diangana (http://www.capology.com/soccer/player/grady-diangana/salary-profile/),"$2,639",RW,20,Reserve,7,"$137,210","$137,210","$137,210","$137,210","$137,210","$137,210","$137,210",West Ham
489,Yan Valery (http://www.capology.com/soccer/player/yan-valery/salary-profile/),"$2,639",RB,20,Starter,5,"$137,210","$137,210","$137,210","$137,210","$137,210",$0,$0,Southampton
490,Luca de la Torre (http://www.capology.com/soccer/player/luca-de-la-torre/salary-profile/),"$1,979",RM,20,Reserve,2,"$102,908","$102,908",$0,$0,$0,$0,$0,Fulham
491,Morgan Gibbs-White (http://www.capology.com/soccer/player/morgan-gibbs-white/salary-profile/),"$1,979",CM,19,Reserve,4,"$102,908","$102,908","$102,908","$102,908",$0,$0,$0,Wolverhampton
492,Ryan Inniss (http://www.capology.com/soccer/player/ryan-inniss/salary-profile/),"$1,979",CB,23,Reserve,1,"$102,908",$0,$0,$0,$0,$0,$0,Crystal Palace
493,Lucas Perri (http://www.capology.com/soccer/player/lucas-perri/salary-profile/),"$1,725",GK,21,Reserve,1,"$89,714",$0,$0,$0,$0,$0,$0,Crystal Palace
494,Jack Rose (http://www.capology.com/soccer/player/jack-rose/salary-profile/),"$1,053",GK,24,Reserve,2,"$54,752","$54,752",$0,$0,$0,$0,$0,Southampton
495,Sean Longstaff (http://www.capology.com/soccer/player/sean-longstaff/salary-profile/),$913,CM,21,Reserve,4,"$47,496","$47,496","$47,496","$47,496",$0,$0,$0,Newcastle
496,Michael Obafemi (http://www.capology.com/soccer/player/michael-obafemi/salary-profile/),$787,CF,18,Reserve,4,"$40,899","$40,899","$40,899","$40,899",$0,$0,$0,Southampton
497,Dwight McNeil (http://www.capology.com/soccer/player/dwight-mcneil/salary-profile/),$660,LW,19,Reserve,5,"$34,303","$34,303","$34,303","$34,303","$34,303",$0,$0,Burnley
