Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
443,Sofiane Alakouch (http://www.capology.com/soccer/player/sofiane-alakouch/salary-profile/),"$4,741",RB,20,Starter,2,"$246,545","$246,545",$0,$0,$0,$0,$0,Nîmes
444,Kouadio-Yves Dabila (http://www.capology.com/soccer/player/kouadio-yves-dabila/salary-profile/),"$4,698",CB,22,Reserve,2,"$244,283","$244,283",$0,$0,$0,$0,$0,Lille
445,Erwin Zelazny (http://www.capology.com/soccer/player/erwin-zelazny/salary-profile/),"$4,676",GK,27,Reserve,3,"$243,152","$243,152","$243,152",$0,$0,$0,$0,Caen
446,Sergi Palencia (http://www.capology.com/soccer/player/sergi-palencia/salary-profile/),"$4,567",RB,23,Starter,1,"$237,497",$0,$0,$0,$0,$0,$0,Bordeaux
447,Enock Kwateng (http://www.capology.com/soccer/player/enock-kwateng/salary-profile/),"$4,437",RB,22,Starter,1,"$230,712",$0,$0,$0,$0,$0,$0,Nantes
448,Saîf-Eddine Khaoui (http://www.capology.com/soccer/player/saif-eddine-khaoui/salary-profile/),"$4,437",AM,23,Starter,1,"$230,712",$0,$0,$0,$0,$0,$0,Caen
449,Féthi Harek (http://www.capology.com/soccer/player/fethi-harek/salary-profile/),"$4,415",CB,36,Reserve,1,"$229,581",$0,$0,$0,$0,$0,$0,Nîmes
450,Panagiotis Vlachodimos (http://www.capology.com/soccer/player/panagiotis-vlachodimos/salary-profile/),"$4,415",LM,27,Reserve,2,"$229,581","$229,581",$0,$0,$0,$0,$0,Nîmes
451,Mathieu Cafaro (http://www.capology.com/soccer/player/mathieu-cafaro/salary-profile/),"$4,328",AM,22,Starter,4,"$225,057","$225,057","$225,057","$225,057",$0,$0,$0,Reims
452,Moreto Cassamá (http://www.capology.com/soccer/player/moreto-cassama/salary-profile/),"$4,176",AM,21,Reserve,5,"$217,140","$217,140","$217,140","$217,140","$217,140",$0,$0,Reims
453,Khaled Adénon (http://www.capology.com/soccer/player/khaled-adenon/salary-profile/),"$3,958",CB,33,Starter,2,"$205,831","$205,831",$0,$0,$0,$0,$0,Amiens
454,Florian Escales (http://www.capology.com/soccer/player/florian-escales/salary-profile/),"$3,915",GK,23,Reserve,1,"$203,569",$0,$0,$0,$0,$0,$0,Marseille
455,Oualid El Hajjam (http://www.capology.com/soccer/player/oualid-el-hajjam/salary-profile/),"$3,893",RB,28,Reserve,2,"$202,438","$202,438",$0,$0,$0,$0,$0,Amiens
456,Sada Thioub (http://www.capology.com/soccer/player/sada-thioub/salary-profile/),"$3,893",RM,23,Starter,3,"$202,438","$202,438","$202,438",$0,$0,$0,$0,Nîmes
457,Dimitry Bertaud (http://www.capology.com/soccer/player/dimitry-bertaud/salary-profile/),"$3,850",GK,20,Reserve,1,"$200,176",$0,$0,$0,$0,$0,$0,Montpellier
458,Anthony Racioppi (http://www.capology.com/soccer/player/anthony-racioppi/salary-profile/),"$3,828",GK,20,Reserve,3,"$199,045","$199,045","$199,045",$0,$0,$0,$0,Lyon
459,Farid El Melali (http://www.capology.com/soccer/player/farid-el-melali/salary-profile/),"$3,828",RW,21,Reserve,5,"$199,045","$199,045","$199,045","$199,045","$199,045",$0,$0,Angers
460,Ignatius Ganago (http://www.capology.com/soccer/player/ignatius-ganago/salary-profile/),"$3,784",CF,20,Reserve,4,"$196,784","$196,784","$196,784","$196,784",$0,$0,$0,Nice
461,Enzo Loiodice (http://www.capology.com/soccer/player/enzo-loiodice/salary-profile/),"$3,741",CM,18,Starter,3,"$194,522","$194,522","$194,522",$0,$0,$0,$0,Dijon
462,Jonathan Ligali (http://www.capology.com/soccer/player/jonathan-ligali/salary-profile/),"$3,676",GK,27,Reserve,1,"$191,129",$0,$0,$0,$0,$0,$0,Montpellier
463,Yoël Armougom (http://www.capology.com/soccer/player/yoel-armougom/salary-profile/),"$3,545",LB,20,Starter,5,"$184,343","$184,343","$184,343","$184,343","$184,343",$0,$0,Caen
464,Sacha Marasovic (http://www.capology.com/soccer/player/sacha-marasovic/salary-profile/),"$3,480",CM,21,Reserve,3,"$180,950","$180,950","$180,950",$0,$0,$0,$0,Marseille
465,Bryan Passi (http://www.capology.com/soccer/player/bryan-passi/salary-profile/),"$3,415",CB,21,Reserve,2,"$177,558","$177,558",$0,$0,$0,$0,$0,Montpellier
466,Mauro Goicoechea (http://www.capology.com/soccer/player/mauro-goicoechea/salary-profile/),"$3,393",GK,31,Reserve,3,"$176,427","$176,427","$176,427",$0,$0,$0,$0,Toulouse
467,Bobby Allain (http://www.capology.com/soccer/player/bobby-allain/salary-profile/),"$3,306",GK,27,Reserve,1,"$171,903",$0,$0,$0,$0,$0,$0,Dijon
468,Colin Dagba (http://www.capology.com/soccer/player/colin-dagba/salary-profile/),"$3,262",RB,20,Reserve,5,"$169,641","$169,641","$169,641","$169,641","$169,641",$0,$0,PSG
469,Eddy Gnahoré (http://www.capology.com/soccer/player/eddy-gnahore/salary-profile/),"$3,241",CM,25,Starter,1,"$168,510",$0,$0,$0,$0,$0,$0,Amiens
470,Thomas Basila (http://www.capology.com/soccer/player/thomas-basila/salary-profile/),"$3,154",CB,19,Reserve,3,"$163,986","$163,986","$163,986",$0,$0,$0,$0,Nantes
471,Florian Chabrolle (http://www.capology.com/soccer/player/florian-chabrolle/salary-profile/),"$3,132",RW,21,Reserve,1,"$162,855",$0,$0,$0,$0,$0,$0,Marseille
472,Baptiste Valette (http://www.capology.com/soccer/player/baptiste-valette/salary-profile/),"$3,110",GK,26,Reserve,1,"$161,724",$0,$0,$0,$0,$0,$0,Nîmes
473,Lucas Perrin (http://www.capology.com/soccer/player/lucas-perrin/salary-profile/),"$3,023",CB,20,Reserve,3,"$157,201","$157,201","$157,201",$0,$0,$0,$0,Marseille
474,Cheick Timite (http://www.capology.com/soccer/player/cheick-timite/salary-profile/),"$2,893",RW,21,Reserve,1,"$150,415",$0,$0,$0,$0,$0,$0,Amiens
475,Gaëtan Paquiez (http://www.capology.com/soccer/player/gaetan-paquiez/salary-profile/),"$2,849",RB,25,Reserve,2,"$148,153","$148,153",$0,$0,$0,$0,$0,Nîmes
476,Randal Kolo Muani (http://www.capology.com/soccer/player/randal-kolo-muani/salary-profile/),"$2,806",CF,20,Reserve,1,"$145,891",$0,$0,$0,$0,$0,$0,Nantes
477,Hakim El Mokeddem (http://www.capology.com/soccer/player/hakim-el-mokeddem/salary-profile/),"$2,784",AM,20,Reserve,2,"$144,760","$144,760",$0,$0,$0,$0,$0,Toulouse
478,Virgile Piechocki (http://www.capology.com/soccer/player/virgile-piechocki/salary-profile/),"$2,762",AM,22,Reserve,1,"$143,629",$0,$0,$0,$0,$0,$0,Reims
479,Azzeddine Toufiqui (http://www.capology.com/soccer/player/azzeddine-toufiqui/salary-profile/),"$2,740",CM,19,Reserve,2,"$142,498","$142,498",$0,$0,$0,$0,$0,PSG
480,Sambou Sissoko (http://www.capology.com/soccer/player/sambou-sissoko/salary-profile/),"$2,719",RB,19,Reserve,5,"$141,368","$141,368","$141,368","$141,368","$141,368",$0,$0,Reims
481,Killian Sanson (http://www.capology.com/soccer/player/killian-sanson/salary-profile/),"$2,697",DM,21,Reserve,1,"$140,237",$0,$0,$0,$0,$0,$0,Montpellier
482,Boubakary Soumaré (http://www.capology.com/soccer/player/boubakary-soumare/salary-profile/),"$2,675",DM,20,Reserve,2,"$139,106","$139,106",$0,$0,$0,$0,$0,Lille
483,Jules Keita (http://www.capology.com/soccer/player/jules-keita/salary-profile/),"$2,675",LW,20,Reserve,3,"$139,106","$139,106","$139,106",$0,$0,$0,$0,Dijon
484,Makhtar Gueye (http://www.capology.com/soccer/player/makhtar-gueye/salary-profile/),"$2,653",CF,21,Reserve,5,"$137,975","$137,975","$137,975","$137,975","$137,975",$0,$0,St-Étienne
485,Sébastien Cibois (http://www.capology.com/soccer/player/sebastien-cibois/salary-profile/),"$2,653",GK,21,Reserve,3,"$137,975","$137,975","$137,975",$0,$0,$0,$0,PSG
486,Armand Laurienté (http://www.capology.com/soccer/player/armand-lauriente/salary-profile/),"$2,632",LM,20,Reserve,1,"$136,844",$0,$0,$0,$0,$0,$0,Rennes
487,Antonin Bobichon (http://www.capology.com/soccer/player/antonin-bobichon/salary-profile/),"$2,588",CM,23,Reserve,2,"$134,582","$134,582",$0,$0,$0,$0,$0,Nîmes
488,Mickaël Panos (http://www.capology.com/soccer/player/mickael-panos/salary-profile/),"$2,545",RB,22,Reserve,1,"$132,320",$0,$0,$0,$0,$0,$0,St-Étienne
489,Sami Ben Amar (http://www.capology.com/soccer/player/sami-ben-amar/salary-profile/),"$2,523",CF,21,Reserve,1,"$131,189",$0,$0,$0,$0,$0,$0,Nîmes
490,Arton Zekaj (http://www.capology.com/soccer/player/arton-zekaj/salary-profile/),"$2,414",DM,18,Reserve,3,"$125,534","$125,534","$125,534",$0,$0,$0,$0,Lille
491,Abdoulaye Dabo (http://www.capology.com/soccer/player/abdoulaye-dabo/salary-profile/),"$2,392",LM,18,Reserve,4,"$124,403","$124,403","$124,403","$124,403",$0,$0,$0,Nantes
492,Senou Coulibaly (http://www.capology.com/soccer/player/senou-coulibaly/salary-profile/),"$2,371",CB,24,Reserve,1,"$123,272",$0,$0,$0,$0,$0,$0,Dijon
493,Clément Depres (http://www.capology.com/soccer/player/clement-depres/salary-profile/),"$2,349",CF,24,Reserve,2,"$122,142","$122,142",$0,$0,$0,$0,$0,Nîmes
494,Hervé Lybohy (http://www.capology.com/soccer/player/herve-lybohy/salary-profile/),"$2,349",CB,35,Reserve,1,"$122,142",$0,$0,$0,$0,$0,$0,Nîmes
495,Abou Ouattara (http://www.capology.com/soccer/player/abou-ouattara/salary-profile/),"$2,262",RW,19,Reserve,1,"$117,618",$0,$0,$0,$0,$0,$0,Lille
496,Matthias Phaeton (http://www.capology.com/soccer/player/matthias-phaeton/salary-profile/),"$2,240",CF,19,Reserve,4,"$116,487","$116,487","$116,487","$116,487",$0,$0,$0,Guingamp
497,Duplexe Tchamba (http://www.capology.com/soccer/player/duplexe-tchamba/salary-profile/),"$2,197",CB,20,Reserve,3,"$114,225","$114,225","$114,225",$0,$0,$0,$0,Strasbourg
498,Moataz Zemzemi (http://www.capology.com/soccer/player/moataz-zemzemi/salary-profile/),"$2,197",LM,19,Reserve,3,"$114,225","$114,225","$114,225",$0,$0,$0,$0,Strasbourg
499,Djegui Koita (http://www.capology.com/soccer/player/djegui-koita/salary-profile/),"$2,175",CB,19,Reserve,1,"$113,094",$0,$0,$0,$0,$0,$0,Guingamp
500,Youssouf Fofana (http://www.capology.com/soccer/player/youssouf-fofana/salary-profile/),"$2,142",CM,20,Reserve,3,"$111,398","$111,398","$111,398",$0,$0,$0,$0,Strasbourg
501,Ismaël Aaneba (http://www.capology.com/soccer/player/ismael-aaneba/salary-profile/),"$2,131",RB,19,Reserve,1,"$110,832",$0,$0,$0,$0,$0,$0,Strasbourg
502,William Saliba (http://www.capology.com/soccer/player/william-saliba/salary-profile/),"$2,088",CB,18,Reserve,3,"$108,570","$108,570","$108,570",$0,$0,$0,$0,St-Étienne
503,Over Mandanda (http://www.capology.com/soccer/player/over-mandanda/salary-profile/),"$2,077",GK,20,Reserve,1,"$108,005",$0,$0,$0,$0,$0,$0,Bordeaux
504,Abdel Malik Hsissane (http://www.capology.com/soccer/player/abdel-malik-hsissane/salary-profile/),"$2,023",DM,28,Reserve,1,"$105,177",$0,$0,$0,$0,$0,$0,Nîmes
505,Gaoussou Traoré (http://www.capology.com/soccer/player/gaoussou-traore/salary-profile/),"$2,023",LW,19,Reserve,1,"$105,177",$0,$0,$0,$0,$0,$0,Amiens
506,Alexandre Olliero (http://www.capology.com/soccer/player/alexandre-olliero/salary-profile/),"$1,957",GK,23,Reserve,1,"$101,785",$0,$0,$0,$0,$0,$0,Nantes
507,Mathieu Goncalves (http://www.capology.com/soccer/player/mathieu-goncalves/salary-profile/),"$1,947",LB,17,Reserve,3,"$101,219","$101,219","$101,219",$0,$0,$0,$0,Toulouse
508,Hicham Mahou (http://www.capology.com/soccer/player/hicham-mahou/salary-profile/),"$1,773",RW,19,Reserve,4,"$92,172","$92,172","$92,172","$92,172",$0,$0,$0,Nice
509,Kalidou Sidibé (http://www.capology.com/soccer/player/kalidou-sidibe/salary-profile/),"$1,740",DM,20,Reserve,2,"$90,475","$90,475",$0,$0,$0,$0,$0,Toulouse
510,Benoît Badiashile (http://www.capology.com/soccer/player/beno%C3%AEt-badiashile/salary-profile/),"$1,729",CB,18,Starter,1,"$89,910",$0,$0,$0,$0,$0,$0,Monaco
511,Sory Doumbouya (http://www.capology.com/soccer/player/sory-doumbouya/salary-profile/),"$1,675",CF,20,Reserve,1,"$87,082",$0,$0,$0,$0,$0,$0,Dijon
512,Yannis Clementia (http://www.capology.com/soccer/player/yannis-clementia/salary-profile/),"$1,664",GK,21,Reserve,1,"$86,517",$0,$0,$0,$0,$0,$0,Nice
513,Andrei Girotto (http://www.capology.com/soccer/player/andrei-girotto/salary-profile/),"$1,642",DM,27,Starter,3,"$85,386","$85,386","$85,386",$0,$0,$0,$0,Nantes
514,Quentin Braat (http://www.capology.com/soccer/player/quentin-braat/salary-profile/),"$1,631",GK,21,Reserve,2,"$84,821","$84,821",$0,$0,$0,$0,$0,Nantes
515,Reinildo Mandava (http://www.capology.com/soccer/player/reinildo-mandava/salary-profile/),"$1,631",LB,25,Reserve,1,"$84,821",$0,$0,$0,$0,$0,$0,Lille
516,Adil Taoui (http://www.capology.com/soccer/player/adil-taoui/salary-profile/),"$1,414",LW,17,Reserve,3,"$73,511","$73,511","$73,511",$0,$0,$0,$0,Toulouse
517,Romain Cagnon (http://www.capology.com/soccer/player/romain-cagnon/salary-profile/),"$1,403",GK,21,Reserve,1,"$72,946",$0,$0,$0,$0,$0,$0,Marseille
518,Edvinas Gertmonas (http://www.capology.com/soccer/player/edvinas-gertmonas/salary-profile/),"$1,392",GK,22,Reserve,1,"$72,380",$0,$0,$0,$0,$0,$0,Rennes
519,Jérémie Porsan-Clemente (http://www.capology.com/soccer/player/jeremie-porsan-clemente/salary-profile/),"$1,305",RB,21,Reserve,1,"$67,856",$0,$0,$0,$0,$0,$0,Montpellier
520,Rayan Aït Nouri (http://www.capology.com/soccer/player/rayan-ait-nouri/salary-profile/),"$1,294",LB,17,Reserve,3,"$67,291","$67,291","$67,291",$0,$0,$0,$0,Angers
521,Evens Joseph (http://www.capology.com/soccer/player/evens-joseph/salary-profile/),"$1,283",LW,19,Reserve,2,"$66,725","$66,725",$0,$0,$0,$0,$0,Caen
522,Valentín Vada (http://www.capology.com/soccer/player/valentin-vada/salary-profile/),"$1,283",CM,23,Reserve,1,"$66,725",$0,$0,$0,$0,$0,$0,St-Étienne
523,Antonio Mance (http://www.capology.com/soccer/player/antonio-mance/salary-profile/),"$1,240",CF,23,Reserve,1,"$64,464",$0,$0,$0,$0,$0,$0,Nantes
524,Gauthier Banaziak (http://www.capology.com/soccer/player/gauthier-banaziak/salary-profile/),"$1,240",GK,21,Reserve,1,"$64,464",$0,$0,$0,$0,$0,$0,Amiens
525,Anthony Mandrea (http://www.capology.com/soccer/player/anthony-mandrea/salary-profile/),"$1,218",GK,22,Reserve,2,"$63,333","$63,333",$0,$0,$0,$0,$0,Angers
526,Thomas Callens (http://www.capology.com/soccer/player/thomas-callens/salary-profile/),"$1,196",GK,20,Reserve,1,"$62,202",$0,$0,$0,$0,$0,$0,Caen
527,Stefan Bajic (http://www.capology.com/soccer/player/stefan-bajic/salary-profile/),"$1,164",GK,17,Reserve,3,"$60,505","$60,505","$60,505",$0,$0,$0,$0,St-Étienne
528,Bafodé Diakité (http://www.capology.com/soccer/player/bafode-diakite/salary-profile/),"$1,087",CB,18,Starter,3,"$56,547","$56,547","$56,547",$0,$0,$0,$0,Toulouse
529,Ryan Bouallak (http://www.capology.com/soccer/player/ryan-bouallak/salary-profile/),$979,GK,19,Reserve,1,"$50,892",$0,$0,$0,$0,$0,$0,Reims
530,Théo Vermot (http://www.capology.com/soccer/player/theo-vermot/salary-profile/),$979,GK,22,Reserve,1,"$50,892",$0,$0,$0,$0,$0,$0,St-Étienne
531,Lévi Ntumba (http://www.capology.com/soccer/player/levi-ntumba/salary-profile/),$957,GK,18,Reserve,3,"$49,761","$49,761","$49,761",$0,$0,$0,$0,Dijon
532,Louis Pelletier (http://www.capology.com/soccer/player/louis-pelletier/salary-profile/),$881,GK,19,Reserve,1,"$45,803",$0,$0,$0,$0,$0,$0,Strasbourg
533,Nicolas Lemaître (http://www.capology.com/soccer/player/nicolas-lema%C3%AEtre/salary-profile/),$859,GK,22,Reserve,1,"$44,672",$0,$0,$0,$0,$0,$0,Reims
534,Giulian Biancone (http://www.capology.com/soccer/player/giulian-biancone/salary-profile/),$783,RB,19,Reserve,2,"$40,714","$40,714",$0,$0,$0,$0,$0,Monaco
535,Manu García (http://www.capology.com/soccer/player/manu-garcia-0198/salary-profile/),$750,AM,21,Reserve,1,"$39,017",$0,$0,$0,$0,$0,$0,Toulouse
536,Valentin Gendrey (http://www.capology.com/soccer/player/valentin-gendrey/salary-profile/),$100,RB,18,Reserve,1,"$5,202",$0,$0,$0,$0,$0,$0,Amiens
537,Jack Lahne (http://www.capology.com/soccer/player/jack-lahne/salary-profile/),$0,LW,17,Reserve,1,$0,$0,$0,$0,$0,$0,$0,Amiens
538,Khéphren Thuram-Ulien (http://www.capology.com/soccer/player/khephren-thuram-ulien/salary-profile/),$0,DM,18,Reserve,1,$0,$0,$0,$0,$0,$0,$0,Monaco
539,Moussa Bana (http://www.capology.com/soccer/player/moussa-bana/salary-profile/),$0,LB,21,Reserve,1,$0,$0,$0,$0,$0,$0,$0,Reims
