Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
429,Hidde ter Avest (http://www.capology.com/soccer/player/hidde-ter-avest/salary-profile/),"$10,070",RB,21,Reserve,4,"$523,625","$523,625","$523,625","$523,625",$0,$0,$0,Udinese
430,Ivan Provedel (http://www.capology.com/soccer/player/ivan-provedel/salary-profile/),"$10,070",GK,25,Starter,3,"$523,625","$523,625","$523,625",$0,$0,$0,$0,Empoli
431,Jacob Rasmussen (http://www.capology.com/soccer/player/jacob-rasmussen/salary-profile/),"$10,070",CB,21,Starter,4,"$523,625","$523,625","$523,625","$523,625",$0,$0,$0,Empoli
432,Joachim Andersen (http://www.capology.com/soccer/player/joachim-andersen/salary-profile/),"$10,070",CB,22,Starter,4,"$523,625","$523,625","$523,625","$523,625",$0,$0,$0,Sampdoria
433,Lorenzo Dickmann (http://www.capology.com/soccer/player/lorenzo-dickmann/salary-profile/),"$10,070",RB,22,Reserve,1,"$523,625",$0,$0,$0,$0,$0,$0,SPAL
434,Luca Paganini (http://www.capology.com/soccer/player/luca-paganini/salary-profile/),"$10,070",RW,25,Reserve,2,"$523,625","$523,625",$0,$0,$0,$0,$0,Frosinone
435,Mattia Bani (http://www.capology.com/soccer/player/mattia-bani/salary-profile/),"$10,070",CB,25,Starter,5,"$523,625","$523,625","$523,625","$523,625","$523,625",$0,$0,Chievo Verona
436,Mirko Gori (http://www.capology.com/soccer/player/mirko-gori/salary-profile/),"$10,070",CM,26,Reserve,1,"$523,625",$0,$0,$0,$0,$0,$0,Frosinone
437,Mohamed Fares (http://www.capology.com/soccer/player/mohamed-fares/salary-profile/),"$10,070",LM,23,Starter,1,"$523,625",$0,$0,$0,$0,$0,$0,SPAL
438,Musa Barrow (http://www.capology.com/soccer/player/musa-barrow/salary-profile/),"$10,070",CF,20,Reserve,5,"$523,625","$523,625","$523,625","$523,625","$523,625",$0,$0,Atalanta
439,Musa Juwara (http://www.capology.com/soccer/player/musa-juwara/salary-profile/),"$10,070",LW,17,Reserve,2,"$523,625","$523,625",$0,$0,$0,$0,$0,Chievo Verona
440,Nicola Dalmonte (http://www.capology.com/soccer/player/nicola-dalmonte/salary-profile/),"$10,070",CF,21,Reserve,3,"$523,625","$523,625","$523,625",$0,$0,$0,$0,Genoa
441,Nícolas (http://www.capology.com/soccer/player/nicolas/salary-profile/),"$10,070",GK,31,Reserve,1,"$523,625",$0,$0,$0,$0,$0,$0,Udinese
442,Paolo Sammarco (http://www.capology.com/soccer/player/paolo-sammarco/salary-profile/),"$10,070",CM,36,Reserve,1,"$523,625",$0,$0,$0,$0,$0,$0,Frosinone
443,Raffaele Maiello (http://www.capology.com/soccer/player/raffaele-maiello/salary-profile/),"$10,070",CM,27,Reserve,4,"$523,625","$523,625","$523,625","$523,625",$0,$0,$0,Frosinone
444,Vid Belec (http://www.capology.com/soccer/player/vid-belec/salary-profile/),"$10,070",GK,28,Reserve,3,"$523,625","$523,625","$523,625",$0,$0,$0,$0,Sampdoria
445,Massimo Gobbi (http://www.capology.com/soccer/player/massimo-gobbi/salary-profile/),"$9,656",LB,38,Reserve,1,"$502,137",$0,$0,$0,$0,$0,$0,Parma
446,Leo Stulac (http://www.capology.com/soccer/player/leo-stulac/salary-profile/),"$9,265",DM,24,Reserve,5,"$481,780","$481,780","$481,780","$481,780","$481,780",$0,$0,Parma
447,Riccardo Gagliolo (http://www.capology.com/soccer/player/riccardo-gagliolo/salary-profile/),"$9,265",CB,28,Starter,3,"$481,780","$481,780","$481,780",$0,$0,$0,$0,Parma
448,Dimitri Oberlin (http://www.capology.com/soccer/player/dimitri-oberlin/salary-profile/),"$8,917",CF,21,Reserve,1,"$463,685",$0,$0,$0,$0,$0,$0,Empoli
449,Marcello Gazzola (http://www.capology.com/soccer/player/marcello-gazzola/salary-profile/),"$8,852",RB,34,Reserve,1,"$460,293",$0,$0,$0,$0,$0,$0,Parma
450,Vittorio Parigini (http://www.capology.com/soccer/player/vittorio-parigini/salary-profile/),"$8,852",RW,23,Reserve,2,"$460,293","$460,293",$0,$0,$0,$0,$0,Torino
451,Alessandro Plizzari (http://www.capology.com/soccer/player/alessandro-plizzari/salary-profile/),"$8,047",GK,19,Reserve,2,"$418,448","$418,448",$0,$0,$0,$0,$0,AC Milan
452,Andrea Beghetto (http://www.capology.com/soccer/player/andrea-beghetto/salary-profile/),"$8,047",LM,24,Starter,4,"$418,448","$418,448","$418,448","$418,448",$0,$0,$0,Frosinone
453,Andrea Seculin (http://www.capology.com/soccer/player/andrea-seculin/salary-profile/),"$8,047",GK,28,Reserve,3,"$418,448","$418,448","$418,448",$0,$0,$0,$0,Chievo Verona
454,András Schäfer (http://www.capology.com/soccer/player/andras-schafer/salary-profile/),"$8,047",LM,19,Reserve,5,"$418,448","$418,448","$418,448","$418,448","$418,448",$0,$0,Genoa
455,Arturo Calabresi (http://www.capology.com/soccer/player/arturo-calabresi/salary-profile/),"$8,047",CB,23,Reserve,4,"$418,448","$418,448","$418,448","$418,448",$0,$0,$0,Bologna
456,Bartlomiej Dragowski (http://www.capology.com/soccer/player/bartlomiej-dragowski/salary-profile/),"$8,047",GK,21,Reserve,1,"$418,448",$0,$0,$0,$0,$0,$0,Empoli
457,Cristian Romero (http://www.capology.com/soccer/player/cristian-romero/salary-profile/),"$8,047",CB,20,Starter,5,"$418,448","$418,448","$418,448","$418,448","$418,448",$0,$0,Genoa
458,Dusan Vlahovic (http://www.capology.com/soccer/player/dusan-vlahovic/salary-profile/),"$8,047",CF,19,Reserve,5,"$418,448","$418,448","$418,448","$418,448","$418,448",$0,$0,Fiorentina
459,Federico Dimarco (http://www.capology.com/soccer/player/federico-dimarco/salary-profile/),"$8,047",LB,21,Reserve,1,"$418,448",$0,$0,$0,$0,$0,$0,Parma
460,Jherson Vergara (http://www.capology.com/soccer/player/jherson-vergara/salary-profile/),"$8,047",CB,24,Reserve,2,"$418,448","$418,448",$0,$0,$0,$0,$0,Cagliari
461,Nicholas Opoku (http://www.capology.com/soccer/player/nicholas-opoku/salary-profile/),"$8,047",CB,21,Reserve,4,"$418,448","$418,448","$418,448","$418,448",$0,$0,$0,Udinese
462,Rok Vodisek (http://www.capology.com/soccer/player/rok-vodisek/salary-profile/),"$8,047",GK,20,Reserve,4,"$418,448","$418,448","$418,448","$418,448",$0,$0,$0,Genoa
463,Svante Ingelsson (http://www.capology.com/soccer/player/svante-ingelsson/salary-profile/),"$8,047",RW,20,Reserve,3,"$418,448","$418,448","$418,448",$0,$0,$0,$0,Udinese
464,Tommaso Berni (http://www.capology.com/soccer/player/tommaso-berni/salary-profile/),"$8,047",GK,36,Reserve,1,"$418,448",$0,$0,$0,$0,$0,$0,Inter Milan
465,Petar Micin (http://www.capology.com/soccer/player/petar-micin/salary-profile/),"$7,895",RW,20,Reserve,1,"$410,531",$0,$0,$0,$0,$0,$0,Udinese
466,Pierluigi Frattali (http://www.capology.com/soccer/player/pierluigi-frattali/salary-profile/),"$7,656",GK,33,Reserve,1,"$398,091",$0,$0,$0,$0,$0,$0,Parma
467,Gianluca Scamacca (http://www.capology.com/soccer/player/gianluca-scamacca/salary-profile/),"$7,503",CF,20,Reserve,5,"$390,174","$390,174","$390,174","$390,174","$390,174",$0,$0,Sassuolo
468,Mattia Sprocati (http://www.capology.com/soccer/player/mattia-sprocati/salary-profile/),"$7,242",RW,25,Reserve,1,"$376,603",$0,$0,$0,$0,$0,$0,Parma
469,Simone Iacoponi (http://www.capology.com/soccer/player/simone-iacoponi/salary-profile/),"$7,242",RB,31,Starter,1,"$376,603",$0,$0,$0,$0,$0,$0,Parma
470,Pietro Terracciano (http://www.capology.com/soccer/player/pietro-terracciano/salary-profile/),"$6,851",GK,29,Reserve,2,"$356,246","$356,246",$0,$0,$0,$0,$0,Fiorentina
471,José Machín (http://www.capology.com/soccer/player/jose-machin/salary-profile/),"$6,525",CM,22,Reserve,1,"$339,282",$0,$0,$0,$0,$0,$0,Parma
472,Marco Varnier (http://www.capology.com/soccer/player/marco-varnier/salary-profile/),"$6,438",CB,20,Reserve,5,"$334,758","$334,758","$334,758","$334,758","$334,758",$0,$0,Atalanta
473,Matteo Pessina (http://www.capology.com/soccer/player/matteo-pessina/salary-profile/),"$6,438",CM,21,Reserve,4,"$334,758","$334,758","$334,758","$334,758",$0,$0,$0,Atalanta
474,Luca Valzania (http://www.capology.com/soccer/player/luca-valzania/salary-profile/),"$6,416",CM,23,Starter,1,"$333,627",$0,$0,$0,$0,$0,$0,Frosinone
475,Assane Dioussé (http://www.capology.com/soccer/player/assane-diousse/salary-profile/),"$6,307",DM,21,Reserve,1,"$327,973",$0,$0,$0,$0,$0,$0,Chievo Verona
476,Ben Wilmot (http://www.capology.com/soccer/player/ben-wilmot/salary-profile/),"$6,307",CB,19,Reserve,1,"$327,973",$0,$0,$0,$0,$0,$0,Udinese
477,Alessandro Iacobucci (http://www.capology.com/soccer/player/alessandro-iacobucci/salary-profile/),"$6,046",GK,27,Reserve,2,"$314,401","$314,401",$0,$0,$0,$0,$0,Frosinone
478,Francisco Sierralta (http://www.capology.com/soccer/player/francisco-sierralta/salary-profile/),"$6,046",CB,21,Reserve,1,"$314,401",$0,$0,$0,$0,$0,$0,Parma
479,Matteo Brighi (http://www.capology.com/soccer/player/matteo-brighi/salary-profile/),"$6,046",CM,38,Reserve,1,"$314,401",$0,$0,$0,$0,$0,$0,Empoli
480,Paolo Ghiglione (http://www.capology.com/soccer/player/paolo-ghiglione/salary-profile/),"$6,046",RB,22,Reserve,1,"$314,401",$0,$0,$0,$0,$0,$0,Frosinone
481,Pawel Jaroszynski (http://www.capology.com/soccer/player/pawel-jaroszynski/salary-profile/),"$6,046",LB,24,Starter,3,"$314,401","$314,401","$314,401",$0,$0,$0,$0,Chievo Verona
482,Raffaele Di Gennaro (http://www.capology.com/soccer/player/raffaele-di-gennaro/salary-profile/),"$6,046",GK,25,Reserve,1,"$314,401",$0,$0,$0,$0,$0,$0,Inter Milan
483,Simone Aresti (http://www.capology.com/soccer/player/simone-aresti/salary-profile/),"$6,046",GK,33,Reserve,2,"$314,401","$314,401",$0,$0,$0,$0,$0,Cagliari
484,Jandrei (http://www.capology.com/soccer/player/jandrei/salary-profile/),"$5,111",GK,26,Reserve,4,"$265,771","$265,771","$265,771","$265,771",$0,$0,$0,Genoa
485,Salih Ucan (http://www.capology.com/soccer/player/salih-ucan/salary-profile/),"$5,024",AM,25,Reserve,1,"$261,247",$0,$0,$0,$0,$0,$0,Empoli
486,Andrea Fulignati (http://www.capology.com/soccer/player/andrea-fulignati/salary-profile/),"$4,024",GK,24,Reserve,1,"$209,224",$0,$0,$0,$0,$0,$0,SPAL
487,Antonio Santurro (http://www.capology.com/soccer/player/antonio-santurro/salary-profile/),"$4,024",GK,27,Reserve,2,"$209,224","$209,224",$0,$0,$0,$0,$0,Bologna
488,Bram Nuytinck (http://www.capology.com/soccer/player/bram-nuytinck/salary-profile/),"$4,024",CB,28,Starter,3,"$209,224","$209,224","$209,224",$0,$0,$0,$0,Udinese
489,Fabio Depaoli (http://www.capology.com/soccer/player/fabio-depaoli/salary-profile/),"$4,024",RB,21,Reserve,3,"$209,224","$209,224","$209,224",$0,$0,$0,$0,Chievo Verona
490,Francesco Rossi (http://www.capology.com/soccer/player/francesco-rossi/salary-profile/),"$4,024",GK,27,Reserve,2,"$209,224","$209,224",$0,$0,$0,$0,$0,Atalanta
491,Giacomo Poluzzi (http://www.capology.com/soccer/player/giacomo-poluzzi/salary-profile/),"$4,024",GK,31,Reserve,1,"$209,224",$0,$0,$0,$0,$0,$0,SPAL
492,Juan Manuel Valencia (http://www.capology.com/soccer/player/juan-manuel-valencia/salary-profile/),"$4,024",AM,20,Reserve,3,"$209,224","$209,224","$209,224",$0,$0,$0,$0,Bologna
493,Lorenco Simic (http://www.capology.com/soccer/player/lorenco-simic/salary-profile/),"$4,024",CB,22,Reserve,1,"$209,224",$0,$0,$0,$0,$0,$0,SPAL
494,Martin Graiciar (http://www.capology.com/soccer/player/martin-graiciar/salary-profile/),"$4,024",CF,20,Reserve,4,"$209,224","$209,224","$209,224","$209,224",$0,$0,$0,Fiorentina
495,Sofian Kiyine (http://www.capology.com/soccer/player/sofian-kiyine/salary-profile/),"$4,024",CM,21,Starter,2,"$209,224","$209,224",$0,$0,$0,$0,$0,Chievo Verona
496,Alessandro Deiola (http://www.capology.com/soccer/player/alessandro-deiola/salary-profile/),"$3,589",CM,23,Starter,4,"$186,605","$186,605","$186,605","$186,605",$0,$0,$0,Cagliari
497,Christian Oliva (http://www.capology.com/soccer/player/christian-oliva/salary-profile/),"$3,480",DM,22,Reserve,1,"$180,950",$0,$0,$0,$0,$0,$0,Cagliari
498,Erick Ferigra (http://www.capology.com/soccer/player/erick-ferigra/salary-profile/),"$3,219",CB,20,Reserve,3,"$167,379","$167,379","$167,379",$0,$0,$0,$0,Torino
499,Jens Odgaard (http://www.capology.com/soccer/player/jens-odgaard/salary-profile/),"$3,219",CF,20,Reserve,5,"$167,379","$167,379","$167,379","$167,379","$167,379",$0,$0,Sassuolo
500,Leonardo Sernicola (http://www.capology.com/soccer/player/leonardo-sernicola/salary-profile/),"$3,219",LB,21,Reserve,5,"$167,379","$167,379","$167,379","$167,379","$167,379",$0,$0,Sassuolo
501,Mauro Burruchaga (http://www.capology.com/soccer/player/mauro-burruchaga/salary-profile/),"$3,219",CM,20,Reserve,2,"$167,379","$167,379",$0,$0,$0,$0,$0,Chievo Verona
502,Nicolás Schiappacasse (http://www.capology.com/soccer/player/nicolas-schiappacasse/salary-profile/),"$2,936",LW,20,Reserve,2,"$152,677","$152,677",$0,$0,$0,$0,$0,Parma
503,Giacomo Satalino (http://www.capology.com/soccer/player/giacomo-satalino/salary-profile/),"$2,827",GK,19,Reserve,3,"$147,022","$147,022","$147,022",$0,$0,$0,$0,Sassuolo
504,Hamed Junior Traorè (http://www.capology.com/soccer/player/hamed-junior-traore/salary-profile/),"$2,414",AM,19,Starter,4,"$125,534","$125,534","$125,534","$125,534",$0,$0,$0,Empoli
505,Vitalie Damascan (http://www.capology.com/soccer/player/vitalie-damascan/salary-profile/),"$2,414",CF,20,Reserve,3,"$125,534","$125,534","$125,534",$0,$0,$0,$0,Torino
506,Maxime Leverbe (http://www.capology.com/soccer/player/maxime-leverbe/salary-profile/),"$2,392",CB,22,Reserve,1,"$124,403",$0,$0,$0,$0,$0,$0,Cagliari
507,Dimitrios Nikolaou (http://www.capology.com/soccer/player/dimitrios-nikolaou/salary-profile/),"$2,284",CB,20,Reserve,1,"$118,749",$0,$0,$0,$0,$0,$0,Empoli
508,Adrian Semper (http://www.capology.com/soccer/player/adrian-semper/salary-profile/),"$2,023",GK,21,Reserve,1,"$105,177",$0,$0,$0,$0,$0,$0,Chievo Verona
509,Emanuel Vignato (http://www.capology.com/soccer/player/emanuel-vignato/salary-profile/),"$2,023",RW,18,Reserve,2,"$105,177","$105,177",$0,$0,$0,$0,$0,Chievo Verona
510,Francesco Cassata (http://www.capology.com/soccer/player/francesco-cassata/salary-profile/),"$2,023",CM,21,Reserve,1,"$105,177",$0,$0,$0,$0,$0,$0,Frosinone
511,Giacomo Raspadori (http://www.capology.com/soccer/player/giacomo-raspadori/salary-profile/),"$2,023",CF,19,Reserve,4,"$105,177","$105,177","$105,177","$105,177",$0,$0,$0,Sassuolo
512,Lorenzo Polvani (http://www.capology.com/soccer/player/lorenzo-polvani/salary-profile/),"$2,023",CB,24,Reserve,2,"$105,177","$105,177",$0,$0,$0,$0,$0,Empoli
513,Mehdi Léris (http://www.capology.com/soccer/player/mehdi-leris/salary-profile/),"$2,023",SS,20,Reserve,2,"$105,177","$105,177",$0,$0,$0,$0,$0,Chievo Verona
514,Sergej Grubac (http://www.capology.com/soccer/player/sergej-grubac/salary-profile/),"$2,023",CF,18,Reserve,5,"$105,177","$105,177","$105,177","$105,177","$105,177",$0,$0,Chievo Verona
515,Strahinja Tanasijevic (http://www.capology.com/soccer/player/strahinja-tanasijevic/salary-profile/),"$2,023",CB,21,Reserve,3,"$105,177","$105,177","$105,177",$0,$0,$0,$0,Chievo Verona
516,Samuele Perisan (http://www.capology.com/soccer/player/samuele-perisan/salary-profile/),"$1,087",GK,21,Reserve,1,"$56,547",$0,$0,$0,$0,$0,$0,Udinese
517,Caio Vinicius Pirana (http://www.capology.com/soccer/player/caio-vinicius-pirana/salary-profile/),$979,GK,19,Reserve,5,"$50,892","$50,892","$50,892","$50,892","$50,892",$0,$0,Bologna
518,Andrea Pinamonti (http://www.capology.com/soccer/player/andrea-pinamonti/salary-profile/),$805,CF,19,Starter,1,"$41,845",$0,$0,$0,$0,$0,$0,Frosinone
519,Riccardo Daga (http://www.capology.com/soccer/player/riccardo-daga/salary-profile/),$805,GK,19,Reserve,2,"$41,845","$41,845",$0,$0,$0,$0,$0,Cagliari
520,Filippo Perucchini (http://www.capology.com/soccer/player/filippo-perucchini/salary-profile/),$652,GK,27,Reserve,2,"$33,928","$33,928",$0,$0,$0,$0,$0,Empoli
521,Fabrizio Bagheria (http://www.capology.com/soccer/player/fabrizio-bagheria/salary-profile/),$544,GK,18,Reserve,1,"$28,274",$0,$0,$0,$0,$0,$0,Parma
522,Simone Ghidotti (http://www.capology.com/soccer/player/simone-ghidotti/salary-profile/),$283,GK,19,Reserve,1,"$14,702",$0,$0,$0,$0,$0,$0,Fiorentina
